Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Sampling rate
31.828,17.492,-3.9409,3.9713,16.938,-9.5537,-7.3916,-12.781,-19.364,-7.8771,-17.985,
31.836,11.412,-5.7772,2.9085,12.615,-9.592,-11.342,-15.006,-22.424,-11.047,-20.611,
31.844,5.0447,-6.8481,2.1127,10.57,-7.1964,-13.172,-13.122,-17.613,-6.7285,-14.902,
31.852,-14.078,-15.647,-7.8931,2.3988,-13.463,-21.956,-20.825,-22.942,-13.702,-18.662,
31.859,-14.409,-23.315,-13.667,-0.88435,-19.074,-32.283,-29.862,-31.69,-22.719,-27.831,
31.867,-27.369,-32.855,-22.777,-6.2259,-26.274,-38.866,-38.033,-41.1,-31.466,-34.595,
31.875,-28.54,-35.263,-25.257,-8.0964,-28.658,-44.243,-41.631,-45.652,-32.278,-37.676,
31.883,-29.632,-37.437,-26.217,-8.3476,-28.854,-48.384,-45.574,-49.677,-38.366,-42.101,
31.891,-27.95,-34.548,-20.185,-6.2814,-24.973,-48.919,-44.355,-48.632,-39.335,-42.402,
31.898,-24.206,-34.498,-21.374,-6.9094,-26.101,-50.846,-47.356,-49.608,-40.123,-43.787,
31.906,-41.392,-45.568,-34.045,-17.4,-35.682,-58.886,-55.831,-59.825,-47.283,-53.663,
31.914,-40.334,-41.136,-31.985,-17.283,-34.649,-54.758,-49.505,-51.486,-36.616,-43.819,
31.922,-37.784,-42.294,-34.339,-19.781,-41.137,-50.646,-48.499,-50.248,-37.646,-44.638,
31.93,-45.73,-46.205,-41.339,-32.834,-43.861,-49.421,-47.883,-48.507,-34.937,-43.226,
31.938,-42.337,-44.629,-38.531,-26.155,-39.784,-52.233,-47.942,-51.755,-39.251,-44.454,
31.945,-41.95,-42.013,-36.076,-26.166,-38.861,-49.849,-44.215,-45.045,-34.385,-38.135,
31.953,-47.229,-48.408,-40.638,-26.441,-43.602,-55.861,-50.295,-50.919,-40.892,-43.041,
31.961,-42.789,-44.691,-36.27,-22.629,-38.016,-56.454,-51.91,-53.653,-43.732,-46.362,
31.969,-42.442,-41.425,-37.676,-25.992,-36.51,-53.399,-48.623,-50.724,-43.416,-45.611,
31.977,-45.339,-44.496,-40.83,-29.391,-39.644,-55.068,-52.055,-54.123,-46.017,-48.021,
31.984,-40.285,-42.521,-35.955,-23.411,-38.605,-58.345,-52.9,-53.503,-42.676,-47.15,
31.992,-43.327,-45.976,-36.615,-20.328,-35.419,-57.66,-54.097,-55.776,-44.574,-48.973,
32,-41.249,-48.19,-37.998,-21.724,-38.457,-60.212,-56.999,-58.924,-47.7,-51.614,
32.008,-49.031,-50.654,-41.579,-22.365,-40.745,-61.099,-55.218,-55.895,-47.626,-47.521,
32.016,-51.226,-51.663,-44.739,-30.116,-46.586,-60.467,-55.063,-56.182,-46.195,-48.569,
32.023,-51.705,-51.589,-44.551,-27.838,-44.44,-60.933,-53.83,-55.256,-48.218,-46.792,
32.031,-44.152,-46.58,-38.871,-21.095,-41.207,-55.545,-50.778,-51.903,-44.008,-44.685,
32.039,-40.867,-35.715,-29.536,-18.418,-26.037,-45.148,-38.924,-41.671,-33.141,-34.423,
32.047,-32.104,-31.866,-23.32,-10.015,-22.924,-40.199,-35.324,-37.796,-31.875,-31.237,
32.055,-38.271,-32.958,-28.964,-21.378,-28.498,-41.207,-35.146,-36.872,-31.71,-32.909,
32.063,-40.699,-33.857,-30.333,-20.935,-32.453,-36.69,-32.74,-34.182,-26.345,-30.89,
32.07,-42.921,-35.384,-31.044,-22.033,-31.56,-33.513,-31.641,-30.613,-22.25,-27.99,
32.078,-40.891,-37.129,-30.801,-18.293,-32.459,-34.719,-33.673,-31.52,-23.562,-27.63,
32.086,-40.982,-36.526,-32.674,-27.019,-34.129,-38.822,-34.947,-35.039,-23.011,-27.528,
32.094,-38.466,-29.202,-26.839,-25.48,-29.899,-31.329,-27.257,-28.757,-17.639,-20.595,
32.102,-34.671,-23.819,-19.377,-17.934,-24.748,-25.665,-23.125,-24.903,-15.122,-18.17,
32.109,-24.103,-17.423,-10.481,-9.3165,-14.451,-25.634,-21.41,-23.946,-13.353,-16.134,
32.117,-14.091,-9.0393,0.54567,3.1985,-6.6944,-17.461,-14.602,-17.573,-8.1876,-12.397,
32.125,-18.165,-11.416,-2.3666,-4.2085,-8.8876,-22.004,-15.76,-20.145,-9.1716,-13.597,
32.133,-19.713,-10.008,-4.174,-3.7919,-8.9365,-19.649,-13.937,-15.824,-6.2974,-7.6622,
32.141,-19.138,-11.519,-5.2601,-7.0413,-11.004,-17.819,-14.362,-16.119,-7.8401,-8.6059,
32.148,-19.633,-10.378,-3.0002,-2.3445,-12.839,-14.298,-11.812,-12.362,1.0699,-4.4914,
32.156,-23.639,-18.331,-12.419,-10.16,-20.108,-23.589,-19.017,-18.875,-5.1778,-11.053,
32.164,-27.722,-24.577,-19.751,-13.133,-29.089,-24.706,-23.978,-23.893,-9.3779,-17.559,
32.172,-20.548,-23.101,-16.087,-9.1648,-28.36,-23.154,-21.733,-21.856,-11.376,-15.673,
32.18,-27.017,-25.236,-17.788,-13.793,-24.144,-25.536,-22.631,-22.891,-14.098,-15.143,
32.188,-25.736,-19.626,-13.189,-7.7973,-14.875,-20.821,-18.742,-18.499,-11.353,-12.534,
32.195,-28.314,-21.796,-15.696,-13.515,-17.446,-26.817,-19.973,-21.896,-12.938,-13.145,
32.203,-29.373,-18.141,-12.64,-9.2005,-13.141,-22.91,-16.081,-16.85,-6.1603,-7.4463,
32.211,-25.56,-20.063,-10.283,-10.463,-14.484,-24.874,-21.329,-24.044,-10.489,-16.917,
32.219,-25.827,-19.737,-6.3832,1.2967,-9.8458,-28.765,-26.646,-27.565,-10.933,-21.658,
32.227,-22.452,-22.416,-6.1922,-1.0386,-10.005,-36.773,-32.923,-35.189,-23.476,-27.838,
32.234,-29.525,-26.638,-12.687,-7.2127,-15.62,-37.568,-33.654,-34.493,-22.457,-28.446,
32.242,-26.519,-21.683,-9.7018,-6.4451,-15.796,-27.648,-26.07,-24.156,-12.974,-18.818,
32.25,-20.147,-19.294,-7.6845,0.2419,-14.679,-24.728,-22.376,-22.987,-12.904,-19.651,
32.258,-19.502,-17.984,-6.6117,-2.1037,-13.692,-24.919,-20.888,-22.015,-11.967,-17.632,
32.266,-18.001,-18.742,-7.2164,-3.1814,-14.469,-26.638,-22.207,-24.52,-17.072,-21.294,
32.273,-15.653,-22.595,-7.4628,-0.018476,-19.934,-27.817,-26.26,-27.441,-18.587,-24.299,
32.281,-25.162,-25.59,-15.411,-8.6007,-22.414,-30.009,-26.25,-27.606,-15.997,-23.975,
32.289,-25.177,-25.215,-13.423,-2.2348,-17.79,-26.615,-24.354,-25.919,-9.332,-20.916,
32.297,-26.558,-25.165,-13.754,-2.0063,-20.254,-24.464,-22.816,-22.03,-7.4315,-17.11,
32.305,-25.31,-26.396,-15.989,-8.0803,-21.031,-28.306,-24.927,-24.042,-10.773,-18.662,
32.313,-34.266,-26.867,-19.394,-11.407,-22.748,-22.516,-22.966,-20.633,-7.5763,-14.992,
32.32,-26.314,-22.248,-11.856,-2.9278,-18.047,-22.538,-21.058,-21.242,-10.589,-14.567,
32.328,-25.086,-19.308,-9.7946,-7.6683,-14.039,-21.588,-19.687,-19.637,-9.6693,-13.818,
32.336,-14.139,-14.519,-2.3814,3.6871,-8.0211,-17.865,-17.834,-18.348,-8.1937,-15.754,
32.344,-21.302,-19.166,-8.46,-3.2959,-12.995,-17.815,-18.58,-16.995,-7.4242,-14.917,
32.352,-28.39,-19.883,-13.953,-12.147,-15.398,-20.006,-19.167,-18.187,-8.6371,-16.319,
32.359,-21.747,-17.785,-9.7735,-7.4881,-12.65,-18.492,-16.538,-16.653,-8.0061,-14.747,
32.367,-19.104,-14.601,-7.4128,-4.3255,-13.626,-14.003,-13.26,-13.36,-7.2616,-12.562,
32.375,-20.918,-16.051,-9.8616,-11.147,-13.129,-13.679,-12.812,-12.186,-6.6298,-8.9134,
32.383,-17.837,-16.486,-8.9402,-6.5149,-15.741,-15.051,-13.294,-14.08,-4.8727,-10.264,
32.391,-20.45,-18.681,-12.75,-7.0127,-21.925,-15.04,-12.536,-11.719,0.50249,-9.4057,
32.398,-18.997,-17.697,-13.487,-7.9977,-21.025,-8.7258,-8.8558,-7.6099,3.7414,-7.1299,
32.406,-12.414,-15.94,-9.0295,-3.1567,-16.388,-14.254,-12.424,-14.05,-2.0908,-9.5867,
32.414,-14.913,-15.904,-8.0528,-7.2371,-16.287,-14.861,-13.694,-13.264,1.3161,-9.1738,
32.422,-4.636,-7.6175,2.1966,5.6017,-7.4805,-6.1423,-6.5386,-5.7006,9.2857,-1.6362,
32.43,-1.4531,-0.19115,8.7349,8.7611,3.2148,-3.4826,-2.3809,-4.1867,6.3508,-0.030004,
32.438,-2.9034,3.2998,8.5817,6.7115,4.9669,-8.5362,-2.658,-8.174,2.6402,-1.1963,
32.445,0.19614,6.1221,13.85,14.595,5.8004,-5.8023,-0.28776,-5.873,5.6041,-0.45315,
32.453,11.234,10.248,20.569,23.69,9.6336,-5.7208,1.3259,-5.6446,2.1014,-1.5487,
32.461,1.0229,2.1329,10.281,8.943,4.0037,-4.7872,-3.6623,-7.2452,1.003,-6.4969,
32.469,-0.56742,-0.41943,7.7989,12.569,1.5106,-6.3709,-5.3694,-10.076,1.4735,-7.8254,
32.477,-1.0691,-3.4387,5.9531,12.214,-0.72971,-13.069,-10.18,-15.165,-4.3153,-10.317,
32.484,-6.14,-8.5657,-0.90606,8.6708,-10.489,-14.173,-14.228,-15.389,-2.5034,-12.16,
32.492,-0.59886,-7.6861,3.6396,12.281,-5.7714,-13.535,-12.06,-12.288,3.1235,-8.1187,
32.5,-8.3791,-10.04,-1.8849,3.0243,-10.62,-11.074,-11.867,-12.482,4.3117,-7.9987,
32.508,-9.5618,-9.5877,-2.1853,1.3587,-10.148,-6.3827,-9.5738,-8.2477,10.818,-4.659,
32.516,-6.6982,-5.2947,-0.47805,5.7849,-5.9049,-2.2602,-5.3543,-4.1357,13.383,-1.992,
32.523,-9.9309,-5.9716,-2.6566,0.97665,-6.9708,-7.2319,-7.2493,-5.4524,9.6095,-4.2565,
32.531,-1.6178,-2.8109,4.0891,10.246,-1.4571,-7.6819,-7.687,-4.9965,8.9049,-3.8014,
32.539,4.6299,5.3636,14.034,19.849,10.319,-2.7126,-2.2115,-1.4438,10.606,-0.90454,
32.547,5.3531,8.3174,15.926,18.096,18.218,0.33062,1.2296,0.38494,9.2623,2.8725,
32.555,-3.5879,2.508,8.6714,12.546,10.045,-6.9738,-4.5156,-5.8307,4.6136,-1.3474,
32.563,-0.022069,4.9841,11.235,17.483,10.545,-6.6674,-4.3212,-4.689,3.6095,-3.7901,
32.57,8.3977,8.4574,14.592,21.845,11.99,-4.5395,-1.9364,-2.8231,6.1875,-1.756,
32.578,2.2265,3.4968,11.201,18.649,10.752,-6.7748,-4.8501,-6.5799,3.7087,-4.4105,
32.586,-2.5583,1.1201,7.8115,16.3,5.9658,-6.3156,-6.3432,-5.8204,6.476,-3.9584,
32.594,-4.8133,0.32186,5.728,14.171,4.3402,-2.0638,-5.9767,-4.9106,7.3452,-5.813,
32.602,-1.5757,-1.8004,4.9965,11.365,0.038149,-2.1452,-5.4428,-3.107,10.962,-3.9436,
32.609,-6.1739,-1.897,0.1054,3.9221,-2.8757,-0.29028,-3.2454,1.4529,14.714,0.31837,
32.617,-1.3693,2.9153,3.6425,7.6341,-1.5727,8.2099,3.144,6.0298,18.972,3.1796,
32.625,-4.3413,-1.643,0.39525,5.8499,-3.9506,1.1651,-1.0272,0.062949,14.939,0.0059209,
32.633,-10.795,-7.0802,-7.2903,-5.5105,-10.076,-0.43475,-6.0394,-3.3356,10.586,-4.8937,
32.641,-3.6938,-1.3088,-0.67006,5.4322,-5.4477,5.1291,-2.1891,1.4486,14.849,0.18008,
32.648,-1.4451,2.9539,7.1971,13.096,4.8136,2.7785,-0.30384,0.21691,11.517,0.10092,
32.656,2.9867,3.0915,11.163,20.299,10.04,-2.6472,-3.2331,-3.9105,4.6222,-1.4618,
32.664,3.0106,0.92277,7.8854,16.099,5.3383,2.2477,-2.9941,-2.7067,8.5751,-2.3224,
32.672,-3.2502,-1.9647,2.82,8.3236,-0.7669,-1.6206,-4.9497,-5.8034,5.0058,-4.3911,
32.68,2.4551,2.0589,6.6119,10.148,4.7278,-2.8731,-3.8272,-5.1941,7.2992,-2.6526,
32.688,11.54,7.2632,11.75,16.314,9.6762,1.2678,-2.6704,-4.7159,2.0298,-5.0031,
32.695,15.457,11.35,17.444,18.989,11.238,6.4335,2.034,1.1299,10.158,0.46986,
32.703,11.516,12.61,13.388,12.434,11.387,2.1758,3.0518,0.90456,8.367,1.5365,
32.711,18.154,17.95,20.892,22.27,16.186,9.093,7.486,5.0318,12.416,6.4831,
32.719,17.92,15.16,18.502,19.673,12.938,5.595,5.1996,0.41143,6.9673,1.669,
32.727,13.733,9.676,13.682,14.621,6.8395,4.0066,2.2424,-1.8803,4.2069,-0.91694,
32.734,11.084,8.2496,9.502,12.578,1.7527,9.0093,4.8909,1.5761,8.9646,1.321,
32.742,22.129,13.289,15.99,20.207,8.0641,17.556,12.119,10.128,18.016,6.2183,
32.75,28.519,15.842,20.124,24.082,8.3197,16.295,11.206,7.2872,13.005,3.3386,
32.758,23.558,13.873,17.645,19.13,5.3742,14.029,8.5857,4.6596,9.5707,0.056534,
32.766,17.625,12.585,16.349,16.837,5.0482,5.8293,3.1268,-1.8233,6.0082,-4.5292,
32.773,10.574,10.208,12.318,9.9992,4.3904,8.6508,3.2965,2.4684,10.764,-2.3787,
32.781,11.609,7.8872,12.293,15.219,4.2487,3.6071,-1.1494,-2.153,4.7532,-4.7774,
32.789,13.556,6.8197,15.219,22.027,6.4763,1.9715,-1.0695,-2.6747,8.8901,-3.5696,
32.797,17.131,6.6798,16.135,24.329,8.9997,4.8508,-1.3118,-1.2816,9.1244,-3.5917,
32.805,11.155,2.9039,13.952,18.879,9.5514,0.72431,-5.3292,-6.1631,5.3714,-5.2335,
32.813,6.8605,3.894,12.304,16.46,11.835,6.1368,0.67748,0.76049,11.368,-0.16605,
32.82,10.82,6.5895,16.387,19.539,13.262,11.126,1.8924,1.3341,7.9582,0.2726,
32.828,5.9601,2.4618,11.269,18.124,7.4281,8.2657,-0.52532,1.2027,9.1391,-1.6465,
32.836,6.919,-0.013145,7.881,18.06,2.4786,2.0005,-4.6434,-2.1484,3.5124,-4.7141,
32.844,12.407,5.6035,11.173,19.61,3.7905,11.305,2.0092,4.5104,8.6678,0.72946,
32.852,11.004,2.7692,10.325,20.01,-0.29508,10.036,1.7446,4.0507,15.381,1.1891,
32.859,7.4506,2.4623,9.7179,16.155,2.7975,11.813,3.3255,4.639,16.922,2.5204,
32.867,11.157,5.2868,12.258,15.381,6.0252,14.72,4.9946,6.9476,17.764,3.3906,
32.875,14.483,9.2376,15.443,17.157,7.9306,14.195,5.8805,5.7465,19.489,4.7208,
32.883,17.206,14.282,19.261,22.199,10.681,15.921,11.265,9.8396,23.242,8.0679,
32.891,29.297,22.017,28.744,31.16,18.145,21.421,15.077,13.229,23.354,10.145,
32.898,23.339,19.225,24.011,23.595,14.546,20.32,15.102,14.292,27.198,11.675,
32.906,19.9,18.284,20.139,15.226,12.871,27.985,19.675,20.47,31.56,17.315,
32.914,19.851,17.755,20.252,18.203,15.269,23.259,18.293,16.45,26.006,15.443,
32.922,20.485,18.281,22.44,19.072,16.535,24.767,18.664,17.914,30.442,17.371,
32.93,22.281,16.234,22.24,19.461,12.71,22.267,16.027,13.049,23.035,13.082,
32.938,26.994,13.591,20.782,23.513,7.819,14.123,8.9205,6.6528,14.684,4.244,
32.945,21.624,9.2788,16.682,23.452,6.2824,12.856,5.4764,2.6312,13.725,0.78673,
32.953,12.627,7.0441,11.362,18.066,6.9851,11.979,5.4099,1.7367,12.646,1.7198,
32.961,17.237,10.629,17.437,23.996,11.249,10.881,5.0356,1.2038,10.631,0.86242,
32.969,23.871,15.355,22.522,23.292,14.212,12.544,8.5639,5.4863,15.865,5.0612,
32.977,15.344,16.417,22.058,20.654,16.973,17.826,12.639,12.066,22.089,11.124,
32.984,17.216,14.349,19.958,19.096,9.7671,17.763,11.257,8.2938,13.466,9.3291,
32.992,27.251,17.749,23.951,20.318,12.017,25.152,15.936,14.165,22.208,13.386,
33,14.581,14.356,18.536,17.656,10.065,18.443,13.841,13.018,19.835,11.891,
33.008,16.853,15.852,16.463,16.022,8.4456,21.667,15.799,14.688,23.021,12.154,
33.016,25.132,20.738,22.899,19.178,12.399,34.86,24.982,25.545,32.583,21.805,
33.023,31.126,20.714,24.599,22.331,15.052,31.894,23.855,24.805,35.237,22.836,
33.031,20.127,17.209,18.372,18.041,11.363,26.15,18.629,18.893,26.149,18.23,
33.039,21.561,17.524,19.227,18.116,11.036,25.891,18.729,17.441,25.914,17.11,
33.047,26.938,22.762,27.694,28.283,21.191,32.209,24.401,23.312,27.595,22.81,
33.055,34.861,24.592,32.083,32.763,24.92,26.708,18.99,17.34,24.646,16.002,
33.063,35.864,26.817,34.957,36.701,28.176,27.093,20.822,16.799,25.679,14.337,
33.07,28.19,21.428,27.213,28.145,21.981,22.291,15.781,12.99,18.71,10.478,
33.078,29.024,20.77,28.13,31.898,20.068,17.751,12.364,9.5537,15.955,10.14,
33.086,17.299,13.571,18.778,20.729,15.252,11.973,6.1052,3.9011,11.19,2.7494,
33.094,19.21,12.811,19.349,26.795,14.775,12.911,6.934,4.1529,13.336,4.6531,
33.102,17.528,10.445,15.159,17.261,8.4321,19.522,9.8658,8.9307,15.535,8.2727,
33.109,16.464,9.288,17.19,19.712,8.4674,11.217,6.205,5.5724,13.266,4.5603,
33.117,20.23,13.155,19.087,17.964,6.0399,17.082,9.3526,7.4916,14.263,4.4508,
33.125,24.202,13.934,19.228,17.345,3.5717,23.033,10.447,9.6046,18.471,6.3846,
33.133,19.119,12.424,18.035,14.379,5.7458,20.605,10.357,8.4058,16.322,4.5198,
33.141,15.34,14.879,18.023,15.493,13.049,24.182,12.999,13.335,23.339,11.877,
33.148,19.949,21.331,25.767,23.523,21.364,27.308,18.706,18.352,26.635,17.493,
33.156,19.439,18.515,24.954,18.528,17.821,25.382,14.133,13.625,17.595,12.42,
33.164,21.9,22.946,29.038,24.645,22.154,28.841,17.139,18.976,25.636,18.251,
33.172,29.34,26.473,31.669,29.586,21.762,34.205,22.03,21.664,29.732,19.918,
33.18,27.608,28.974,31.303,23.658,23.23,43.288,29.833,27.602,37.439,24.043,
33.188,32.62,32.14,34.522,31.066,23.926,43.359,30.784,29.525,35.666,27.134,
33.195,35.363,32.185,36.726,34.692,28.217,42.516,31.027,30.867,35.202,26.835,
33.203,25.331,24.749,27.316,25.199,20.357,36.933,24.583,25.681,32.939,21.902,
33.211,28.329,24.903,28.495,23.719,16.724,37.934,25.282,27.618,35.351,22.953,
33.219,22.796,20.741,22.638,22.185,13.423,30.217,19.749,20.537,26.622,17.607,
33.227,11.567,13.068,16.287,13.146,9.0219,24.155,13.62,18.916,26.183,14.272,
33.234,10.503,13.009,16.119,12.305,12.207,24.606,13.686,22.083,30.46,17.484,
33.242,25.135,20.648,27.328,29.088,21.625,22.131,13.778,18.697,24.479,13.404,
33.25,24.946,24.217,29.174,26.823,23.116,23.176,15.733,19.416,25.491,15.174,
33.258,35.656,28.093,34.889,28.926,22.416,29.543,20.044,24.534,28.057,19.018,
33.266,28.425,24.637,29.752,22.398,19.974,29.746,19.028,23.819,21.497,13.168,
33.273,18.722,19.077,23.48,19.15,17.318,27.228,16.307,22.751,23.556,15.153,
33.281,26.74,22.079,28.111,25.155,19.095,29.377,19.79,25.817,25.98,18.346,
33.289,25.679,22.284,26.621,24.106,18.32,32.204,20.929,28.881,27.191,21.074,
33.297,27.927,24.137,28.95,24.195,18.712,32.772,22.242,28.3,27.113,19.607,
33.305,30.323,25.83,30.297,24.126,17.776,29.74,20.755,26.358,25.657,19.279,
33.313,31.353,28.058,32.265,23.22,21.867,36.231,25.414,31.275,31.429,22.551,
33.32,27.908,25.754,32.792,27.456,21.167,36.794,24.904,30.825,33.431,24.772,
33.328,30.757,27.109,35.686,32.088,27.156,41.118,27.05,33.137,33.828,27.931,
33.336,31.197,27.72,34.634,27.34,29.701,38.577,26.687,32.654,31.087,26.776,
33.344,32.831,29.613,36.45,28.711,31.367,34.87,27.962,31.886,30.922,27.81,
33.352,28.214,29.55,34.185,27.521,29.819,32.514,24.063,23.961,22.278,21.466,
33.359,27.379,29.431,35.363,29.78,30.648,30.369,22.98,25.055,24.601,21.848,
33.367,26.833,26.327,35.878,30.17,27.896,29.952,21.675,25.353,22.541,20.291,
33.375,34.649,30.157,40.029,39.283,29.973,36.575,27.323,32.553,28.764,27.228,
33.383,36.078,29.503,38.559,35.387,26.836,37.61,26.443,31.796,28.088,24.898,
33.391,33.532,29.315,35.62,33.739,27.044,39.581,27.363,32.069,30.914,24.792,
33.398,36.207,38.12,41.821,36.618,34.928,45.138,34.912,40.522,34.019,35.157,
33.406,55.176,48.412,54.341,47.86,43.688,56.027,44.696,49.157,45.513,43.38,
33.414,60.48,48.716,53.82,49.774,39.675,60.774,45.319,51.638,50.214,41.159,
33.422,62.773,49.919,57.508,53.514,43.141,64.273,46.677,54.709,51.502,41.74,
33.43,62.279,50.275,56.307,45.493,40.579,66.108,49.016,54.222,52.25,43.109,
33.438,62.76,45.173,50.703,42.246,35.979,64.511,43.642,51.724,50.348,38.113,
33.445,54.673,42.405,46.878,45.771,37.483,60.829,43.115,49.953,46.472,38.852,
33.453,60.678,49.446,55.791,52.734,45.656,65.09,44.809,50.932,46.824,41.571,
33.461,63.751,53.082,63.481,60.116,52.85,64.374,45.919,49.404,42.495,40.011,
33.469,68.761,52.464,64.471,59.2,53.416,53.03,40.722,43.785,34.161,36.998,
33.477,57.419,50.083,59.955,52.21,52.849,47.293,38.184,41.296,33.731,35.511,
33.484,60.869,48.703,60.414,52.5,52.48,46.956,36.698,40.11,35.839,35.135,
33.492,54.774,42.713,55.936,50.543,49.182,45.165,31.529,34.61,33.458,30.555,
33.5,53.642,40.65,50.986,44.57,44.412,50.479,33.85,37.237,34.226,32.882,
33.508,57.857,46.153,53.776,49.716,46.186,60.292,42.108,46.677,44.056,40.455,
33.516,43.786,40.728,46.173,38.482,37.295,57.878,40.514,44.526,40.534,38.909,
33.523,38.956,36.841,40.518,29.705,31.226,52.924,36.645,39.912,38.812,34.9,
33.531,40.896,39.711,44.424,36.02,35.551,48.077,38.345,41.622,37.804,37.531,
33.539,37.563,35.534,41.266,33.097,34.254,40.224,33.088,35.948,29.127,33.827,
33.547,29.959,31.656,35.295,27.193,30.465,39.441,28.723,32.783,27.084,31.612,
33.555,31.189,28.169,34.355,28.304,30.512,39.049,24.035,28.998,27.823,26.481,
33.563,31.076,33.286,36.736,31.92,35.281,40.542,29.883,32.42,32.228,31.792,
33.57,33.339,34.163,38.493,26.589,37.007,36.104,29.135,30.117,25.781,29.381,
33.578,25.428,29.562,32.909,26.988,37.034,34.082,26.782,29.54,22.792,29.101,
33.586,23.387,23.418,28.814,22.595,28.623,33.563,21.648,26.985,21.807,25.557,
33.594,15.332,19.371,25.644,20.507,25.154,26.099,18.342,24.37,18.644,24.593,
33.602,7.7657,13.534,19.306,14.595,20.474,28.239,13.981,21.367,20.343,19.951,
33.609,2.3763,11.483,16.75,12.967,17.732,23.35,10.45,19.6,17.735,19.914,
33.617,9.658,13.589,19.549,15.902,17.414,23.071,10.84,19.485,16.105,18.136,
33.625,5.9295,13.36,15.975,5.4794,17.237,26.193,13.987,23.219,18.062,19.573,
33.633,22.044,25.39,29.082,20.914,25.308,37.994,25.98,33.703,23.88,29.651,
33.641,31.947,35.684,37.245,22.702,31.863,47.259,34.881,42.269,33.591,37.232,
33.648,20.165,31.422,30.46,15.277,31.428,49.493,36.058,42.783,34.872,39.004,
33.656,23.03,29.839,30.915,17.65,29.722,45.049,33.993,40.696,35.314,36.567,
33.664,21.37,30.741,32.519,16.808,28.834,45.444,35.505,43.572,39.247,39.241,
33.672,20.418,31.633,29.71,11.285,28.401,46.573,36.665,43.261,40.445,37.518,
33.68,12.585,27.124,24.604,6.8463,26.081,40.171,31.506,37.187,34.994,32.089,
33.688,11.19,26.442,27.758,12.939,29.812,40.343,31.432,36.661,34.604,31.984,
33.695,10.458,24.322,25.35,8.7518,28.055,34.55,28.679,33.128,33.083,34.222,
33.703,10.364,19.902,22.53,10.083,28.361,25.962,20.347,24.722,23.512,25.541,
33.711,11.082,19.685,23.881,16.906,29.595,27.295,21.124,26.189,27.5,24.721,
33.719,7.2325,15.54,20.105,13.711,25.604,26.93,18.426,27.541,24.437,24.332,
33.727,13.567,18.429,21.835,15.425,23.108,26.6,17.668,27.428,24.742,21.319,
33.734,10.739,16.402,21.397,13.059,24.607,26.266,17.618,27.913,28.555,22.01,
33.742,23.084,24.249,32.264,26.64,31.872,29.786,22.614,30.209,30.609,25.44,
33.75,20.974,22.479,27.501,20.741,25.282,32.822,21.16,28.661,26.396,22.09,
33.758,20.999,24.029,30.129,18.373,25.255,35.984,23.653,31.433,32.574,24.373,
33.766,26.126,27.927,33.14,20.284,26.85,35.429,27.834,35.337,33.637,29.698,
33.773,32.673,33.723,37.174,23.706,32.035,43.498,34.832,42.442,37.544,35.816,
33.781,34.779,37.764,39.528,22.494,34.151,47.282,39.261,44.903,42.446,37.894,
33.789,29.891,33.363,37.069,24.962,34.32,41.512,33.589,40.044,37.987,32.776,
33.797,32.785,32.377,37.725,27.355,31.631,40.011,30.419,36.823,33.358,28.556,
33.805,33.081,33.018,37.571,22.475,33.149,43.571,32.283,37.809,34,31.039,
33.813,27.074,32.984,34.442,19.038,34.41,41.164,29.631,35.274,35.667,29.865,
33.82,30.075,34.143,34.417,20.282,34.107,40.787,29.839,32.799,30.954,29.834,
33.828,30.66,33.808,35.682,23.776,34.352,40.864,30.493,32.933,32.369,27.749,
33.836,24.947,31.065,33.234,17.612,34.48,37.792,28.442,32.27,27.924,26.833,
33.844,20.532,27.624,30.828,19.805,34.792,31.469,22.244,26.652,25.548,20.091,
33.852,23.171,24.86,29.485,17.454,29.677,30.158,19.547,25.618,26.229,19.693,
33.859,22.982,27.251,30.733,22.693,32.281,34.432,24.066,31.11,31.259,26.647,
33.867,24.85,27.815,31.039,18.001,28.557,37.422,26.731,36.414,34.467,30.304,
33.875,32.159,30.373,32.49,23.263,25.711,41.883,29.351,40.383,37.433,29.92,
33.883,28.965,29.819,29.43,20.794,24.571,43.746,31.564,43.063,38.182,29.822,
33.891,29.047,29.922,28.64,17.817,27.432,41.544,29.576,39.73,36.505,27.941,
33.898,25.788,28.208,26.756,13.743,24.872,36.883,29.906,36.917,31.279,26.624,
33.906,28.621,29.578,31.265,21.637,26.634,43.767,31.098,40.23,32.703,30.835,
33.914,26.885,30.774,31.719,16.213,30.661,49.204,37.363,46.039,42.662,35.677,
33.922,18.9,26.783,24.018,9.6539,25.197,41.292,34.862,43.193,39.386,33.617,
33.93,26.989,30.926,30.024,20.344,29.106,44.074,38.376,45.484,36.915,35.191,
33.938,31.345,34.303,33.122,19.156,31.69,50.077,42.215,51.194,43.205,40.434,
33.945,26.954,36.121,31.157,9.1156,35.181,52.512,45.595,55.563,48.617,46.6,
33.953,29.396,40.105,34.861,16.16,36.851,53.306,47.23,54.276,43.489,47.2,
33.961,36.247,42.965,40.638,23.274,40.512,56.337,47.822,54.898,44.552,47.159,
33.969,34.326,40.415,37.928,21.915,37.247,49.968,46.074,52.953,46.422,46.081,
33.977,37.244,43.273,39.385,23.067,39.007,53.247,47.089,53.407,45.99,43.822,
